contact_id,name,email,company,industry,source,created_at,engagement_score,converted,conversion_date,channel_cost_total,funnel_stage
2487,Lead_2487,lead2487@example.com,Company_203,FinTech,Referral,2025-06-04,0,False,,2500,Lead
2488,Lead_2488,lead2488@example.com,Company_194,SaaS,LinkedIn DMs,2025-06-15,21,False,,25000,Lead
2489,Lead_2489,lead2489@example.com,Company_248,E-Commerce,Webinar,2025-06-09,59,False,,5000,MQL
2490,Lead_2490,lead2490@example.com,Company_198,E-Commerce,Facebook Ads,2025-06-04,15,False,,30000,Lead
2491,Lead_2491,lead2491@example.com,Company_156,EdTech,Webinar,2025-06-27,50,False,,5000,MQL
2492,Lead_2492,lead2492@example.com,Company_138,EdTech,LinkedIn DMs,2025-06-12,54,False,,25000,MQL
2493,Lead_2493,lead2493@example.com,Company_230,FinTech,LinkedIn DMs,2025-07-11,50,False,,25000,MQL
2494,Lead_2494,lead2494@example.com,Company_232,Healthcare,Facebook Ads,2025-06-03,32,True,2025-07-12,30000,Customer
2495,Lead_2495,lead2495@example.com,Company_124,E-Commerce,Facebook Ads,2025-06-09,31,False,,30000,Lead
2496,Lead_2496,lead2496@example.com,Company_256,Manufacturing,Facebook Ads,2025-07-03,19,False,,30000,Lead
2497,Lead_2497,lead2497@example.com,Company_221,EdTech,Facebook Ads,2025-06-01,15,False,,30000,Lead
2498,Lead_2498,lead2498@example.com,Company_259,Healthcare,Email Campaign,2025-08-08,23,False,,10000,Lead
2499,Lead_2499,lead2499@example.com,Company_298,FinTech,Organic,2025-06-04,13,False,,0,Lead
2500,Lead_2500,lead2500@example.com,Company_61,SaaS,Organic,2025-06-12,0,False,,0,Lead
2501,Lead_2501,lead2501@example.com,Company_239,Healthcare,Facebook Ads,2025-06-03,19,False,,30000,Lead
2502,Lead_2502,lead2502@example.com,Company_233,EdTech,Referral,2025-08-12,17,False,,2500,Lead
2503,Lead_2503,lead2503@example.com,Company_222,EdTech,Facebook Ads,2025-05-31,24,False,,30000,Lead
2504,Lead_2504,lead2504@example.com,Company_32,SaaS,Facebook Ads,2025-06-11,1,False,,30000,Lead
2505,Lead_2505,lead2505@example.com,Company_97,Manufacturing,Facebook Ads,2025-06-12,14,False,,30000,Lead
2506,Lead_2506,lead2506@example.com,Company_149,EdTech,Facebook Ads,2025-06-07,31,False,,30000,Lead
2507,Lead_2507,lead2507@example.com,Company_65,SaaS,Webinar,2025-06-15,13,False,,5000,Lead
2508,Lead_2508,lead2508@example.com,Company_98,FinTech,LinkedIn DMs,2025-06-12,42,False,,25000,MQL
2509,Lead_2509,lead2509@example.com,Company_200,EdTech,Referral,2025-06-07,5,False,,2500,Lead
2510,Lead_2510,lead2510@example.com,Company_161,Healthcare,Facebook Ads,2025-08-08,16,False,,30000,Lead
2511,Lead_2511,lead2511@example.com,Company_296,E-Commerce,Facebook Ads,2025-06-12,17,False,,30000,Lead
2512,Lead_2512,lead2512@example.com,Company_215,E-Commerce,Facebook Ads,2025-06-11,0,False,,30000,Lead
2513,Lead_2513,lead2513@example.com,Company_194,Healthcare,Email Campaign,2025-06-24,46,True,2025-07-03,10000,Customer
2514,Lead_2514,lead2514@example.com,Company_93,EdTech,Email Campaign,2025-06-08,42,False,,10000,MQL
2515,Lead_2515,lead2515@example.com,Company_224,E-Commerce,Organic,2025-05-31,7,False,,0,Lead
2516,Lead_2516,lead2516@example.com,Company_281,Healthcare,Email Campaign,2025-07-14,56,False,,10000,MQL
2517,Lead_2517,lead2517@example.com,Company_127,SaaS,Facebook Ads,2025-06-12,0,False,,30000,Lead
2518,Lead_2518,lead2518@example.com,Company_225,Manufacturing,Facebook Ads,2025-06-05,36,False,,30000,Lead
2519,Lead_2519,lead2519@example.com,Company_172,E-Commerce,Referral,2025-06-23,15,False,,2500,Lead
2520,Lead_2520,lead2520@example.com,Company_137,E-Commerce,Email Campaign,2025-06-07,33,False,,10000,Lead
2521,Lead_2521,lead2521@example.com,Company_236,FinTech,LinkedIn DMs,2025-06-08,30,False,,25000,Lead
2522,Lead_2522,lead2522@example.com,Company_143,SaaS,Facebook Ads,2025-06-21,23,False,,30000,Lead
2523,Lead_2523,lead2523@example.com,Company_52,EdTech,Email Campaign,2025-06-09,51,False,,10000,MQL
2524,Lead_2524,lead2524@example.com,Company_169,Manufacturing,Webinar,2025-07-04,65,False,,5000,SQL
2525,Lead_2525,lead2525@example.com,Company_145,EdTech,Email Campaign,2025-06-17,16,False,,10000,Lead
2526,Lead_2526,lead2526@example.com,Company_253,E-Commerce,Email Campaign,2025-06-10,20,False,,10000,Lead
2527,Lead_2527,lead2527@example.com,Company_244,EdTech,LinkedIn DMs,2025-06-01,52,False,,25000,MQL
2528,Lead_2528,lead2528@example.com,Company_97,Manufacturing,Facebook Ads,2025-06-09,55,False,,30000,MQL
2529,Lead_2529,lead2529@example.com,Company_112,E-Commerce,Email Campaign,2025-06-15,20,False,,10000,Lead
2530,Lead_2530,lead2530@example.com,Company_97,EdTech,Facebook Ads,2025-06-12,32,False,,30000,Lead
2531,Lead_2531,lead2531@example.com,Company_235,Healthcare,LinkedIn DMs,2025-06-26,39,False,,25000,Lead
2532,Lead_2532,lead2532@example.com,Company_145,Manufacturing,Referral,2025-06-04,0,False,,2500,Lead
2533,Lead_2533,lead2533@example.com,Company_120,Healthcare,Organic,2025-06-01,5,False,,0,Lead
2534,Lead_2534,lead2534@example.com,Company_217,E-Commerce,Referral,2025-07-18,44,False,,2500,MQL
2535,Lead_2535,lead2535@example.com,Company_200,FinTech,Organic,2025-06-15,0,False,,0,Lead
2536,Lead_2536,lead2536@example.com,Company_97,E-Commerce,Facebook Ads,2025-06-01,12,False,,30000,Lead
2537,Lead_2537,lead2537@example.com,Company_8,EdTech,Facebook Ads,2025-06-28,18,False,,30000,Lead
2538,Lead_2538,lead2538@example.com,Company_157,SaaS,Email Campaign,2025-06-08,0,False,,10000,Lead
2539,Lead_2539,lead2539@example.com,Company_132,E-Commerce,Facebook Ads,2025-05-31,4,False,,30000,Lead
2540,Lead_2540,lead2540@example.com,Company_202,Manufacturing,Email Campaign,2025-06-21,18,False,,10000,Lead
2541,Lead_2541,lead2541@example.com,Company_49,Manufacturing,LinkedIn DMs,2025-06-07,79,False,,25000,POC
2542,Lead_2542,lead2542@example.com,Company_287,SaaS,Facebook Ads,2025-06-02,72,False,,30000,POC
2543,Lead_2543,lead2543@example.com,Company_48,E-Commerce,Email Campaign,2025-06-09,41,False,,10000,MQL
2544,Lead_2544,lead2544@example.com,Company_62,E-Commerce,LinkedIn DMs,2025-07-01,36,False,,25000,Lead
2545,Lead_2545,lead2545@example.com,Company_260,E-Commerce,Email Campaign,2025-06-23,35,False,,10000,Lead
2546,Lead_2546,lead2546@example.com,Company_121,E-Commerce,LinkedIn DMs,2025-07-09,29,False,,25000,Lead
2547,Lead_2547,lead2547@example.com,Company_109,E-Commerce,Facebook Ads,2025-06-08,0,False,,30000,Lead
2548,Lead_2548,lead2548@example.com,Company_51,E-Commerce,Referral,2025-06-01,25,False,,2500,Lead
2549,Lead_2549,lead2549@example.com,Company_244,EdTech,Email Campaign,2025-08-07,42,False,,10000,MQL
2550,Lead_2550,lead2550@example.com,Company_275,E-Commerce,Organic,2025-06-09,26,True,2025-06-27,0,Customer
2551,Lead_2551,lead2551@example.com,Company_27,Manufacturing,Email Campaign,2025-06-01,24,True,2025-06-28,10000,Customer
2552,Lead_2552,lead2552@example.com,Company_160,Manufacturing,Facebook Ads,2025-06-01,10,False,,30000,Lead
2553,Lead_2553,lead2553@example.com,Company_4,Healthcare,Organic,2025-06-12,38,False,,0,Lead
2554,Lead_2554,lead2554@example.com,Company_159,SaaS,Email Campaign,2025-07-03,33,False,,10000,Lead
2555,Lead_2555,lead2555@example.com,Company_295,FinTech,Email Campaign,2025-06-17,40,False,,10000,MQL
2556,Lead_2556,lead2556@example.com,Company_58,Manufacturing,Facebook Ads,2025-06-11,12,False,,30000,Lead
2557,Lead_2557,lead2557@example.com,Company_191,E-Commerce,Facebook Ads,2025-06-21,8,False,,30000,Lead
2558,Lead_2558,lead2558@example.com,Company_112,EdTech,Facebook Ads,2025-06-13,19,False,,30000,Lead
2559,Lead_2559,lead2559@example.com,Company_93,SaaS,Organic,2025-06-02,10,False,,0,Lead
2560,Lead_2560,lead2560@example.com,Company_53,Healthcare,Facebook Ads,2025-06-26,17,False,,30000,Lead
2561,Lead_2561,lead2561@example.com,Company_213,FinTech,Facebook Ads,2025-06-11,42,False,,30000,MQL
2562,Lead_2562,lead2562@example.com,Company_259,EdTech,Referral,2025-06-01,11,False,,2500,Lead
2563,Lead_2563,lead2563@example.com,Company_247,EdTech,Facebook Ads,2025-06-12,12,False,,30000,Lead
2564,Lead_2564,lead2564@example.com,Company_11,Healthcare,Facebook Ads,2025-06-18,22,False,,30000,Lead
2565,Lead_2565,lead2565@example.com,Company_240,E-Commerce,Organic,2025-06-16,21,False,,0,Lead
2566,Lead_2566,lead2566@example.com,Company_258,FinTech,Email Campaign,2025-06-01,13,False,,10000,Lead
2567,Lead_2567,lead2567@example.com,Company_148,Manufacturing,Facebook Ads,2025-06-05,64,True,2025-06-28,30000,Customer
2568,Lead_2568,lead2568@example.com,Company_103,Manufacturing,Email Campaign,2025-06-09,66,True,2025-06-21,10000,Customer
2569,Lead_2569,lead2569@example.com,Company_233,Manufacturing,Referral,2025-06-22,16,True,2025-07-13,2500,Customer
2570,Lead_2570,lead2570@example.com,Company_215,Manufacturing,LinkedIn DMs,2025-06-12,21,False,,25000,Lead
2571,Lead_2571,lead2571@example.com,Company_246,SaaS,Email Campaign,2025-08-18,27,False,,10000,Lead
2572,Lead_2572,lead2572@example.com,Company_180,Manufacturing,Facebook Ads,2025-06-03,11,False,,30000,Lead
2573,Lead_2573,lead2573@example.com,Company_46,FinTech,Facebook Ads,2025-06-09,15,False,,30000,Lead
2574,Lead_2574,lead2574@example.com,Company_96,EdTech,Facebook Ads,2025-07-05,36,False,,30000,Lead
2575,Lead_2575,lead2575@example.com,Company_255,Manufacturing,Email Campaign,2025-07-25,32,False,,10000,Lead
2576,Lead_2576,lead2576@example.com,Company_82,EdTech,Facebook Ads,2025-06-04,14,False,,30000,Lead
2577,Lead_2577,lead2577@example.com,Company_192,E-Commerce,Webinar,2025-06-02,45,False,,5000,MQL
2578,Lead_2578,lead2578@example.com,Company_180,E-Commerce,Email Campaign,2025-06-13,55,True,2025-07-10,10000,Customer
2579,Lead_2579,lead2579@example.com,Company_220,SaaS,Facebook Ads,2025-06-18,35,False,,30000,Lead
2580,Lead_2580,lead2580@example.com,Company_167,Healthcare,Referral,2025-06-09,21,False,,2500,Lead
2581,Lead_2581,lead2581@example.com,Company_58,Healthcare,Organic,2025-06-13,21,False,,0,Lead
2582,Lead_2582,lead2582@example.com,Company_226,E-Commerce,LinkedIn DMs,2025-06-05,74,False,,25000,POC
2583,Lead_2583,lead2583@example.com,Company_159,FinTech,Facebook Ads,2025-06-28,44,False,,30000,MQL
2584,Lead_2584,lead2584@example.com,Company_256,E-Commerce,Email Campaign,2025-06-11,35,False,,10000,Lead
2585,Lead_2585,lead2585@example.com,Company_66,Manufacturing,Email Campaign,2025-06-06,29,False,,10000,Lead
2586,Lead_2586,lead2586@example.com,Company_213,Healthcare,Email Campaign,2025-06-13,38,False,,10000,Lead
2587,Lead_2587,lead2587@example.com,Company_21,SaaS,Email Campaign,2025-06-09,38,True,2025-06-19,10000,Customer
2588,Lead_2588,lead2588@example.com,Company_44,SaaS,LinkedIn DMs,2025-07-12,48,False,,25000,MQL
2589,Lead_2589,lead2589@example.com,Company_72,E-Commerce,Facebook Ads,2025-06-20,40,False,,30000,MQL
2590,Lead_2590,lead2590@example.com,Company_31,Healthcare,LinkedIn DMs,2025-06-03,55,False,,25000,MQL
2591,Lead_2591,lead2591@example.com,Company_90,Healthcare,Organic,2025-06-21,14,False,,0,Lead
2592,Lead_2592,lead2592@example.com,Company_200,Healthcare,Facebook Ads,2025-06-05,26,False,,30000,Lead
2593,Lead_2593,lead2593@example.com,Company_200,Manufacturing,Referral,2025-06-23,24,False,,2500,Lead
2594,Lead_2594,lead2594@example.com,Company_96,Manufacturing,Organic,2025-07-03,7,False,,0,Lead
2595,Lead_2595,lead2595@example.com,Company_227,FinTech,Facebook Ads,2025-06-12,55,False,,30000,MQL
2596,Lead_2596,lead2596@example.com,Company_237,EdTech,Facebook Ads,2025-08-14,19,False,,30000,Lead
2597,Lead_2597,lead2597@example.com,Company_107,SaaS,LinkedIn DMs,2025-06-15,41,False,,25000,MQL
2598,Lead_2598,lead2598@example.com,Company_215,EdTech,Webinar,2025-06-03,63,False,,5000,MQL
2599,Lead_2599,lead2599@example.com,Company_229,SaaS,Facebook Ads,2025-06-05,12,False,,30000,Lead
2600,Lead_2600,lead2600@example.com,Company_219,SaaS,Email Campaign,2025-06-08,17,False,,10000,Lead
2601,Lead_2601,lead2601@example.com,Company_201,Healthcare,LinkedIn DMs,2025-06-20,9,False,,25000,Lead
2602,Lead_2602,lead2602@example.com,Company_219,SaaS,Facebook Ads,2025-07-30,34,False,,30000,Lead
2603,Lead_2603,lead2603@example.com,Company_247,EdTech,Referral,2025-06-22,41,False,,2500,MQL
2604,Lead_2604,lead2604@example.com,Company_38,E-Commerce,Email Campaign,2025-06-16,42,False,,10000,MQL
2605,Lead_2605,lead2605@example.com,Company_194,SaaS,Organic,2025-06-18,0,False,,0,Lead
2606,Lead_2606,lead2606@example.com,Company_248,Healthcare,Organic,2025-06-05,39,False,,0,Lead
2607,Lead_2607,lead2607@example.com,Company_101,EdTech,LinkedIn DMs,2025-07-05,46,False,,25000,MQL
2608,Lead_2608,lead2608@example.com,Company_37,EdTech,Facebook Ads,2025-06-06,51,False,,30000,MQL
2609,Lead_2609,lead2609@example.com,Company_220,FinTech,Webinar,2025-06-12,42,False,,5000,MQL
2610,Lead_2610,lead2610@example.com,Company_140,FinTech,Facebook Ads,2025-06-10,30,True,2025-07-21,30000,Customer
2611,Lead_2611,lead2611@example.com,Company_291,SaaS,LinkedIn DMs,2025-06-05,28,False,,25000,Lead
2612,Lead_2612,lead2612@example.com,Company_51,E-Commerce,Facebook Ads,2025-07-03,0,False,,30000,Lead
2613,Lead_2613,lead2613@example.com,Company_291,E-Commerce,Facebook Ads,2025-06-08,23,True,2025-07-17,30000,Customer
2614,Lead_2614,lead2614@example.com,Company_143,Manufacturing,Facebook Ads,2025-06-30,22,False,,30000,Lead
2615,Lead_2615,lead2615@example.com,Company_16,FinTech,LinkedIn DMs,2025-06-02,65,False,,25000,SQL
2616,Lead_2616,lead2616@example.com,Company_108,EdTech,Organic,2025-06-02,53,False,,0,MQL
2617,Lead_2617,lead2617@example.com,Company_242,Manufacturing,Webinar,2025-06-27,50,True,2025-08-09,5000,Customer
2618,Lead_2618,lead2618@example.com,Company_240,E-Commerce,Email Campaign,2025-06-21,32,False,,10000,Lead
2619,Lead_2619,lead2619@example.com,Company_149,Healthcare,LinkedIn DMs,2025-07-08,43,False,,25000,MQL
2620,Lead_2620,lead2620@example.com,Company_193,EdTech,LinkedIn DMs,2025-07-20,0,False,,25000,Lead
2621,Lead_2621,lead2621@example.com,Company_83,FinTech,Facebook Ads,2025-06-07,29,False,,30000,Lead
2622,Lead_2622,lead2622@example.com,Company_70,Manufacturing,LinkedIn DMs,2025-06-01,58,False,,25000,MQL
2623,Lead_2623,lead2623@example.com,Company_156,Manufacturing,Facebook Ads,2025-06-12,53,True,2025-07-11,30000,Customer
2624,Lead_2624,lead2624@example.com,Company_6,SaaS,Facebook Ads,2025-06-09,36,True,2025-06-18,30000,Customer
2625,Lead_2625,lead2625@example.com,Company_130,E-Commerce,Email Campaign,2025-06-12,65,False,,10000,POC
2626,Lead_2626,lead2626@example.com,Company_229,Manufacturing,Referral,2025-06-19,34,False,,2500,Lead
2627,Lead_2627,lead2627@example.com,Company_59,E-Commerce,Email Campaign,2025-06-17,49,False,,10000,MQL
2628,Lead_2628,lead2628@example.com,Company_283,SaaS,Facebook Ads,2025-08-31,34,False,,30000,Lead
2629,Lead_2629,lead2629@example.com,Company_160,EdTech,Organic,2025-06-05,16,False,,0,Lead
2630,Lead_2630,lead2630@example.com,Company_281,Healthcare,Facebook Ads,2025-07-04,32,False,,30000,Lead
2631,Lead_2631,lead2631@example.com,Company_16,SaaS,Referral,2025-06-03,27,False,,2500,Lead
2632,Lead_2632,lead2632@example.com,Company_255,Manufacturing,LinkedIn DMs,2025-07-09,38,False,,25000,Lead
2633,Lead_2633,lead2633@example.com,Company_282,EdTech,Facebook Ads,2025-06-11,0,False,,30000,Lead
2634,Lead_2634,lead2634@example.com,Company_83,SaaS,Email Campaign,2025-06-02,30,False,,10000,Lead
2635,Lead_2635,lead2635@example.com,Company_211,Healthcare,Facebook Ads,2025-06-14,23,False,,30000,Lead
2636,Lead_2636,lead2636@example.com,Company_177,E-Commerce,Facebook Ads,2025-06-20,63,True,2025-07-19,30000,Customer
2637,Lead_2637,lead2637@example.com,Company_19,E-Commerce,LinkedIn DMs,2025-06-02,28,False,,25000,Lead
2638,Lead_2638,lead2638@example.com,Company_156,EdTech,Email Campaign,2025-06-17,35,False,,10000,Lead
2639,Lead_2639,lead2639@example.com,Company_111,Healthcare,Facebook Ads,2025-06-10,32,False,,30000,Lead
2640,Lead_2640,lead2640@example.com,Company_254,Manufacturing,Facebook Ads,2025-07-09,39,False,,30000,Lead
2641,Lead_2641,lead2641@example.com,Company_130,SaaS,Facebook Ads,2025-06-15,50,False,,30000,MQL
2642,Lead_2642,lead2642@example.com,Company_153,FinTech,Facebook Ads,2025-06-09,28,False,,30000,Lead
2643,Lead_2643,lead2643@example.com,Company_8,Manufacturing,Organic,2025-06-13,35,False,,0,Lead
2644,Lead_2644,lead2644@example.com,Company_77,SaaS,Facebook Ads,2025-06-07,42,True,2025-07-06,30000,Customer
2645,Lead_2645,lead2645@example.com,Company_86,Manufacturing,Email Campaign,2025-07-03,39,False,,10000,Lead
2646,Lead_2646,lead2646@example.com,Company_52,Manufacturing,Facebook Ads,2025-06-05,0,False,,30000,Lead
2647,Lead_2647,lead2647@example.com,Company_292,E-Commerce,Facebook Ads,2025-06-06,28,False,,30000,Lead
2648,Lead_2648,lead2648@example.com,Company_217,Manufacturing,Email Campaign,2025-06-10,61,False,,10000,MQL
2649,Lead_2649,lead2649@example.com,Company_24,Manufacturing,LinkedIn DMs,2025-06-13,9,False,,25000,Lead
2650,Lead_2650,lead2650@example.com,Company_245,Manufacturing,LinkedIn DMs,2025-07-12,56,True,2025-08-15,25000,Customer
2651,Lead_2651,lead2651@example.com,Company_126,E-Commerce,Referral,2025-06-26,20,False,,2500,Lead
2652,Lead_2652,lead2652@example.com,Company_274,E-Commerce,Facebook Ads,2025-06-19,5,False,,30000,Lead
2653,Lead_2653,lead2653@example.com,Company_217,Healthcare,Referral,2025-06-05,49,False,,2500,MQL
2654,Lead_2654,lead2654@example.com,Company_161,E-Commerce,Referral,2025-06-01,28,False,,2500,Lead
2655,Lead_2655,lead2655@example.com,Company_111,Manufacturing,Email Campaign,2025-06-09,19,False,,10000,Lead
2656,Lead_2656,lead2656@example.com,Company_179,E-Commerce,Facebook Ads,2025-06-10,26,False,,30000,Lead
2657,Lead_2657,lead2657@example.com,Company_57,Healthcare,LinkedIn DMs,2025-07-22,52,True,2025-09-05,25000,Customer
2658,Lead_2658,lead2658@example.com,Company_24,EdTech,Referral,2025-06-04,14,False,,2500,Lead
2659,Lead_2659,lead2659@example.com,Company_149,FinTech,Webinar,2025-06-15,56,True,2025-07-22,5000,Customer
2660,Lead_2660,lead2660@example.com,Company_25,Manufacturing,Email Campaign,2025-06-05,57,False,,10000,MQL
2661,Lead_2661,lead2661@example.com,Company_271,FinTech,Organic,2025-06-04,10,False,,0,Lead
2662,Lead_2662,lead2662@example.com,Company_231,EdTech,Email Campaign,2025-07-22,11,False,,10000,Lead
2663,Lead_2663,lead2663@example.com,Company_210,Manufacturing,Facebook Ads,2025-06-29,15,False,,30000,Lead
2664,Lead_2664,lead2664@example.com,Company_45,FinTech,Organic,2025-06-05,0,False,,0,Lead
2665,Lead_2665,lead2665@example.com,Company_121,FinTech,Facebook Ads,2025-06-19,15,False,,30000,Lead
2666,Lead_2666,lead2666@example.com,Company_247,E-Commerce,Facebook Ads,2025-06-27,34,False,,30000,Lead
2667,Lead_2667,lead2667@example.com,Company_173,Healthcare,Organic,2025-08-30,7,False,,0,Lead
2668,Lead_2668,lead2668@example.com,Company_23,Healthcare,LinkedIn DMs,2025-06-01,22,False,,25000,Lead
2669,Lead_2669,lead2669@example.com,Company_130,FinTech,Facebook Ads,2025-06-26,7,False,,30000,Lead
2670,Lead_2670,lead2670@example.com,Company_295,EdTech,Organic,2025-06-04,19,True,2025-07-12,0,Customer
2671,Lead_2671,lead2671@example.com,Company_55,Healthcare,LinkedIn DMs,2025-06-14,41,True,2025-07-16,25000,Customer
2672,Lead_2672,lead2672@example.com,Company_87,Healthcare,Email Campaign,2025-07-04,48,True,2025-07-19,10000,Customer
2673,Lead_2673,lead2673@example.com,Company_200,EdTech,Organic,2025-06-01,13,False,,0,Lead
2674,Lead_2674,lead2674@example.com,Company_93,Healthcare,Facebook Ads,2025-07-15,52,False,,30000,MQL
2675,Lead_2675,lead2675@example.com,Company_148,Healthcare,Referral,2025-07-09,7,False,,2500,Lead
2676,Lead_2676,lead2676@example.com,Company_291,E-Commerce,LinkedIn DMs,2025-07-23,72,False,,25000,POC
2677,Lead_2677,lead2677@example.com,Company_94,SaaS,Email Campaign,2025-06-11,67,False,,10000,POC
